Score,loss,acc,val_loss,val_acc
0.985300004,0.008276352,0.997041643,0.126389652,0.972416639
0.985300004,0.010722081,0.996500015,0.094043584,0.979166687
0.985300004,0.007674628,0.99758333,0.102854561,0.978583336
0.985300004,0.006726692,0.997874975,0.104686868,0.977666676
0.985300004,0.005889016,0.998083353,0.10562036,0.978083313
0.985300004,0.007048038,0.997874975,0.10763308,0.97633332
0.985300004,0.006762153,0.998145819,0.111505908,0.976999998
0.985300004,0.007646125,0.997604191,0.108597064,0.977999985
0.985300004,0.006393978,0.998062491,0.092155404,0.981416643
0.985300004,0.004191745,0.998583317,0.094454471,0.981916666
0.985300004,0.003983535,0.998770833,0.102667146,0.981333315
0.985300004,0.002799912,0.999104142,0.102832525,0.980416656
0.985300004,0.003802964,0.998895824,0.1029235,0.981666684
0.985300004,0.00644906,0.997979164,0.124061928,0.977583349
0.985300004,0.009656092,0.996791661,0.123097068,0.976166666
0.985300004,0.008465238,0.997395813,0.099007515,0.980083346
0.985300004,0.003124066,0.998916686,0.112977288,0.98058331
0.985300004,0.004439738,0.998833358,0.110861845,0.980083346
0.985300004,0.005096634,0.998562515,0.104623348,0.981083333
0.985300004,0.006293325,0.998083353,0.133536432,0.977666676
0.985300004,0.005088279,0.998354137,0.104771055,0.97966665
0.985300004,0.003339087,0.99908334,0.132256451,0.975750029
0.985300004,0.005897177,0.998083353,0.117886184,0.97966665
0.985300004,0.005195314,0.998562515,0.115908885,0.979250014
0.985300004,0.001749289,0.999520838,0.115691468,0.981249988
0.985300004,0.002826583,0.999208331,0.133345853,0.977583349
0.985300004,0.00523353,0.998479187,0.123399907,0.977583349
0.985300004,0.009193684,0.997166693,0.110911322,0.978250027
0.985300004,0.005092631,0.998333335,0.103234138,0.981750011
0.985300004,0.002247909,0.999354184,0.110975484,0.981583357
0.985300004,0.002940595,0.998979151,0.113671443,0.979833305
0.985300004,0.001515574,0.99954164,0.109186018,0.981750011
0.985300004,0.000869821,0.99977082,0.11831662,0.982416689
0.985300004,0.000133712,0.999979138,0.11236088,0.982666671
0.985300004,5.06E-05,1,0.113319584,0.983583331
0.985300004,1.69E-05,1,0.11279357,0.983250022
0.985300004,1.28E-05,1,0.113048715,0.983416677
0.985300004,1.10E-05,1,0.113443934,0.983583331
0.985300004,9.61E-06,1,0.113893096,0.983749986
0.985300004,8.55E-06,1,0.11432909,0.983583331
0.985300004,7.69E-06,1,0.114798593,0.983749986
0.985300004,6.96E-06,1,0.115201165,0.983666658
0.985300004,6.34E-06,1,0.115605227,0.983749986
0.985300004,5.81E-06,1,0.116084927,0.983833313
0.985300004,5.33E-06,1,0.116480109,0.983833313
0.985300004,4.93E-06,1,0.116909166,0.98391664
0.985300004,4.56E-06,1,0.117333006,0.983833313
0.985300004,4.23E-06,1,0.117742771,0.983749986
0.985300004,3.93E-06,1,0.118159145,0.983833313
0.985499978,0.354388123,0.901708305,0.140150962,0.959999979
0.985499978,0.107767378,0.967520833,0.101706775,0.969166696
0.985499978,0.068590286,0.979229152,0.093253594,0.972000003
0.985499978,0.048046736,0.985000014,0.084755665,0.973666668
0.985499978,0.030324023,0.990770817,0.086354065,0.975083351
0.985499978,0.020976233,0.993770838,0.106681824,0.971750021
0.985499978,0.015783411,0.994916677,0.078139908,0.978666663
0.985499978,0.011989653,0.996291637,0.090158879,0.978250027
0.985499978,0.009374771,0.997062504,0.087947472,0.979416668
0.985499978,0.006526912,0.997958362,0.086761302,0.979833305
0.985499978,0.006151183,0.99816668,0.088705562,0.979250014
0.985499978,0.007778027,0.997520804,0.093336029,0.979083359
0.985499978,0.011059545,0.996124983,0.101665595,0.977166653
0.985499978,0.009095899,0.996937513,0.102715093,0.976000011
0.985499978,0.008632932,0.996687472,0.094482189,0.979499996
0.985499978,0.011754325,0.996312499,0.092167908,0.980333328
0.985499978,0.008731319,0.997166693,0.087901269,0.981750011
0.985499978,0.00350356,0.998895824,0.103147126,0.979749978
0.985499978,0.001980762,0.99954164,0.096468336,0.981583357
0.985499978,0.001606181,0.999625027,0.092912911,0.981583357
0.985499978,0.004219666,0.998875022,0.113079536,0.978583336
0.985499978,0.007358908,0.997458339,0.100318228,0.979833305
0.985499978,0.004518787,0.99849999,0.110740541,0.978999972
0.985499978,0.007767983,0.997520804,0.115961587,0.976583362
0.985499978,0.010755506,0.996416688,0.107682561,0.977916658
0.985499978,0.006010595,0.997895837,0.11108859,0.977750003
0.985499978,0.002965011,0.999062479,0.105598987,0.980416656
0.985499978,0.00419201,0.998520851,0.119226927,0.97874999
0.985499978,0.009627709,0.996979177,0.124766268,0.975499988
0.985499978,0.005331314,0.998312473,0.108612359,0.979083359
0.985499978,0.003556129,0.998749971,0.11462231,0.977916658
0.985499978,0.003358199,0.999000013,0.104201991,0.981083333
0.985499978,0.003632757,0.998749971,0.102369644,0.981166661
0.985499978,0.001260434,0.999604166,0.10654631,0.981666684
0.985499978,0.002998967,0.999249995,0.119379712,0.981000006
0.985499978,0.007666019,0.997375011,0.136559868,0.975499988
0.985499978,0.005829157,0.998187482,0.111961694,0.979250014
0.985499978,0.00243355,0.999249995,0.113772249,0.981083333
0.985499978,0.002620457,0.999395847,0.118303295,0.979916692
0.985499978,0.006206254,0.9979375,0.132067438,0.976750016
0.985499978,0.008502092,0.997166693,0.103421078,0.980916679
0.985499978,0.00326317,0.999041677,0.149372294,0.975833356
0.985499978,0.002616857,0.999229193,0.113599714,0.981083333
0.985499978,0.003357731,0.99931252,0.113655589,0.982416689
0.985499978,0.0011523,0.999645829,0.101502799,0.984250009
0.985499978,0.000144908,0.999979138,0.102939521,0.984000027
0.985499978,3.81E-05,1,0.104553238,0.983749986
0.985499978,1.93E-05,1,0.105137408,0.98391664
0.985499978,1.49E-05,1,0.105974647,0.98391664
0.985499978,1.27E-05,1,0.106708826,0.98391664
0.985499978,1.11E-05,1,0.107393892,0.983749986
0.985499978,9.82E-06,1,0.108090077,0.983749986
0.985499978,8.78E-06,1,0.108705505,0.983666658
0.985499978,7.90E-06,1,0.109318121,0.983749986
0.985499978,7.17E-06,1,0.109947837,0.983749986
0.985499978,6.52E-06,1,0.110491775,0.983749986
0.985499978,5.96E-06,1,0.111068894,0.983666658
0.985499978,5.47E-06,1,0.111598744,0.983666658
0.985499978,5.04E-06,1,0.112140809,0.983749986
0.985499978,4.65E-06,1,0.112667661,0.983749986
0.985099971,0.349291952,0.906312525,0.138996632,0.960083306
0.985099971,0.111556114,0.96702081,0.104212565,0.968999982
0.985099971,0.068344304,0.978708327,0.101861291,0.970833361
0.985099971,0.046033029,0.985895813,0.090875089,0.971499979
0.985099971,0.02873836,0.991604149,0.078331884,0.976666689
0.985099971,0.020021007,0.99402082,0.087609645,0.976416647
0.985099971,0.016352861,0.994979143,0.08862347,0.975916684
0.985099971,0.014794597,0.995395839,0.093838122,0.975499988
0.985099971,0.011665704,0.996354163,0.088207111,0.977416694
0.985099971,0.008524076,0.997562528,0.090862065,0.978250027
0.985099971,0.009564294,0.997208357,0.101341232,0.97724998
0.985099971,0.009923373,0.996687472,0.102412409,0.977833331
0.985099971,0.007819959,0.997437477,0.111988101,0.977750003
0.985099971,0.004712865,0.998541653,0.101712203,0.979583323
0.985099971,0.005168177,0.998312473,0.115272196,0.975916684
0.985099971,0.01290395,0.995812476,0.110292119,0.977583349
0.985099971,0.010818162,0.996479154,0.093060654,0.981833339
0.985099971,0.005740828,0.998145819,0.104912964,0.979416668
0.985099971,0.005086065,0.99849999,0.112535906,0.977750003
0.985099971,0.004457693,0.99839586,0.100676132,0.978833318
0.985099971,0.001704371,0.999520838,0.094532512,0.983250022
0.985099971,0.000714558,0.999854147,0.102491283,0.981416643
0.985099971,0.000187529,1,0.099450092,0.982333362
0.985099971,6.66E-05,1,0.102596452,0.982666671
0.985099971,0.000165013,0.999958336,0.110046115,0.981249988
0.985099971,0.000155761,0.999979138,0.106938456,0.982916653
0.985099971,0.000205676,0.999916673,0.112373624,0.982083321
0.985099971,0.001951378,0.999416649,0.115667813,0.980083346
0.985099971,0.023424101,0.992708325,0.128036128,0.971333325
0.985099971,0.016638838,0.994145811,0.101531856,0.980083346
0.985099971,0.008272522,0.997145832,0.110353599,0.979499996
0.985099971,0.00773959,0.997416675,0.106969689,0.97966665
0.985099971,0.003277988,0.998958349,0.111419524,0.980416656
0.985099971,0.002759579,0.999020815,0.120695478,0.978666663
0.985099971,0.013441556,0.995791674,0.108047206,0.978833318
0.985099971,0.005759578,0.99816668,0.10823095,0.980499983
0.985099971,0.002601675,0.999187529,0.111729518,0.978916645
0.985099971,0.000600819,0.999833345,0.105095182,0.982916653
0.985099971,5.39E-05,1,0.106954473,0.982666671
0.985099971,3.21E-05,1,0.10799134,0.982666671
0.985099971,2.54E-05,1,0.10892691,0.982833326
0.985099971,2.13E-05,1,0.109875598,0.983166695
0.985099971,1.83E-05,1,0.110739543,0.983166695
0.985099971,1.60E-05,1,0.111535305,0.983250022
0.985099971,1.42E-05,1,0.112242659,0.983333349
0.985099971,1.27E-05,1,0.112976098,0.983416677
0.985099971,1.14E-05,1,0.113682784,0.983583331
0.985099971,1.04E-05,1,0.114396666,0.983583331
0.985099971,9.46E-06,1,0.115056582,0.983583331
0.985099971,8.64E-06,1,0.115625706,0.983666658
0.985099971,7.93E-06,1,0.116350739,0.983583331
0.985099971,7.30E-06,1,0.116933976,0.983666658
0.985099971,6.74E-06,1,0.117512651,0.983666658
0.985099971,6.23E-06,1,0.11808999,0.983500004
0.985099971,5.78E-06,1,0.118687068,0.983500004
0.985099971,5.37E-06,1,0.11922094,0.983500004
0.985099971,4.99E-06,1,0.119777589,0.983583331
0.985099971,4.65E-06,1,0.120298912,0.983583331
0.985099971,4.34E-06,1,0.120806109,0.983416677
0.985099971,4.06E-06,1,0.121332453,0.983416677
0.979900002,0.419005886,0.883916676,0.171469179,0.951083362
0.979900002,0.138440978,0.959229171,0.122239434,0.96450001
0.979900002,0.083654742,0.975333333,0.109953076,0.965833306
0.979900002,0.057783017,0.982562482,0.083114143,0.974166691
0.979900002,0.039090865,0.989062488,0.079763719,0.976416647
0.979900002,0.02565349,0.992500007,0.089417859,0.975333333
0.979900002,0.018771748,0.994312525,0.080679243,0.976499975
0.979900002,0.011967263,0.996916652,0.087745956,0.977333307
0.979900002,0.008468019,0.997958362,0.083232216,0.977999985
0.979900002,0.006754919,0.99827081,0.09191785,0.977083325
0.979900002,0.00471839,0.998875022,0.084617642,0.981000006
0.979900002,0.002890404,0.999520838,0.088360133,0.980750024
0.979900002,0.002139275,0.999687493,0.091765028,0.980166674
0.979900002,0.001539659,0.999708354,0.096719919,0.979250014
0.979900002,0.007116512,0.997958362,0.093961455,0.978416681
0.979900002,0.007114126,0.997916639,0.098398272,0.978083313
0.979900002,0.015064855,0.995020807,0.116632696,0.973416686
0.979900002,0.011581546,0.996145844,0.094416223,0.978999972
0.979900002,0.006633751,0.99781251,0.10191887,0.979166687
0.979900002,0.006371729,0.997770846,0.104444087,0.97874999
0.979600012,0.416823441,0.882499993,0.165376312,0.953416646
0.979600012,0.130186056,0.962166667,0.122262556,0.96208334
0.979600012,0.079563687,0.975916684,0.093262319,0.971083343
0.979600012,0.053820263,0.98368752,0.08802446,0.974666655
0.979600012,0.036241179,0.989250004,0.085372153,0.976499975
0.979600012,0.024524532,0.993020833,0.085907473,0.97633332
0.979600012,0.017428817,0.99506247,0.086846218,0.977333307
0.979600012,0.013471723,0.996104181,0.078983358,0.979333341
0.979600012,0.007723928,0.998291671,0.087272061,0.978333354
0.979600012,0.006454422,0.998208344,0.086492542,0.979833305
0.979600012,0.005442196,0.99862498,0.098879579,0.978833318
0.979600012,0.014219545,0.995395839,0.095188879,0.977333307
0.979600012,0.00762394,0.997770846,0.094344923,0.978500009
0.979600012,0.003805335,0.998958349,0.101600644,0.978833318
0.979600012,0.002407036,0.999499977,0.092429145,0.979916692
0.979600012,0.002116499,0.99954164,0.100548405,0.979583323
0.979600012,0.001794051,0.999604166,0.097026841,0.98058331
0.979600012,0.002587396,0.999208331,0.100645679,0.979583323
0.979600012,0.001711145,0.999479175,0.099944846,0.979583323
0.979600012,0.002090639,0.999458313,0.108968073,0.978583336
0.983099997,0.436963629,0.880124986,0.174382303,0.947833359
0.983099997,0.138334702,0.959291637,0.122605525,0.96266669
0.983099997,0.087534582,0.973312497,0.099660894,0.969166696
0.983099997,0.056939605,0.982666671,0.097916403,0.97116667
0.983099997,0.040009514,0.98816669,0.085311005,0.975000024
0.983099997,0.028533165,0.99172914,0.089837209,0.97391665
0.983099997,0.019244708,0.994416654,0.081168528,0.97816664
0.983099997,0.014694818,0.995791674,0.082068805,0.977750003
0.983099997,0.010296816,0.997375011,0.082971632,0.977583349
0.983099997,0.011833754,0.99643749,0.099390614,0.976000011
0.983099997,0.005365964,0.998770833,0.081058955,0.979916692
0.983099997,0.001996119,0.999833345,0.086521697,0.979083359
0.983099997,0.001187946,0.999916673,0.088621125,0.980250001
0.983099997,0.000595636,1,0.088730279,0.980416656
0.983099997,0.000438735,0.999979138,0.089795474,0.980916679
0.983099997,0.000371176,1,0.091757812,0.980250001
0.983099997,0.000321808,1,0.093820282,0.98058331
0.983099997,0.000238315,1,0.093188825,0.980916679
0.983099997,0.000218545,1,0.094660782,0.981083333
0.983099997,0.000175295,1,0.096054618,0.980333328
0.980199993,0.428314298,0.879416645,0.168900548,0.950583339
0.980199993,0.132916289,0.960624993,0.122424157,0.96208334
0.980199993,0.082522842,0.975333333,0.093479943,0.972000003
0.980199993,0.056851253,0.982687473,0.081816115,0.974583328
0.980199993,0.039048421,0.988020837,0.082031516,0.975250006
0.980199993,0.025792862,0.992458344,0.086153744,0.975499988
0.980199993,0.01833208,0.994937479,0.087097524,0.974666655
0.980199993,0.011528405,0.996916652,0.086933892,0.976166666
0.980199993,0.009509799,0.997562528,0.085340118,0.977999985
0.980199993,0.006366915,0.998479187,0.090544306,0.978833318
0.980199993,0.003847627,0.999208331,0.082506685,0.980166674
0.980199993,0.003152576,0.999437511,0.103062954,0.976750016
0.980199993,0.003777553,0.999062479,0.088397231,0.98058331
0.980199993,0.002966213,0.999395847,0.101392607,0.977583349
0.980199993,0.012182911,0.995833337,0.102368936,0.976000011
0.980199993,0.007697092,0.997541666,0.123717523,0.972666681
0.980199993,0.012285835,0.995708346,0.113857063,0.976000011
0.980199993,0.013016704,0.995625019,0.119499742,0.973749995
0.980199993,0.009579793,0.997270823,0.104180741,0.977999985
0.980199993,0.005213898,0.998562515,0.099464469,0.978416681
0.983299971,0.429753035,0.881041646,0.168605538,0.949666679
0.983299971,0.135153936,0.959979177,0.111201746,0.967166662
0.983299971,0.082639642,0.975687504,0.091718167,0.971666694
0.983299971,0.054907564,0.983500004,0.0911502,0.972833335
0.983299971,0.043012236,0.987312496,0.089236711,0.972666681
0.983299971,0.029657352,0.99150002,0.092271471,0.975666642
0.983299971,0.018425481,0.994854152,0.080835614,0.977333307
0.983299971,0.014615337,0.995791674,0.090422829,0.975499988
0.983299971,0.010780419,0.996916652,0.096903142,0.974250019
0.983299971,0.008025889,0.997770846,0.079965732,0.979333341
0.983299971,0.004452,0.999041677,0.08494807,0.979833305
0.983299971,0.00602296,0.998604178,0.10844358,0.973500013
0.983299971,0.00468009,0.998791695,0.086999203,0.97874999
0.983299971,0.001326618,0.999895811,0.090239046,0.98058331
0.983299971,0.000711178,0.999937475,0.089459758,0.980833352
0.983299971,0.000351523,1,0.090380245,0.981000006
0.983299971,0.000241159,1,0.091423871,0.981333315
0.983299971,0.00018856,1,0.092188939,0.981000006
0.983299971,0.000165689,1,0.094387913,0.981083333
0.983299971,0.0001475,1,0.094226571,0.981166661
0.98360002,0.418663682,0.882791638,0.188753963,0.945249975
0.98360002,0.133027499,0.960458338,0.115140345,0.966833353
0.98360002,0.082349004,0.975666642,0.09442097,0.972249985
0.98360002,0.055115309,0.983395815,0.082668242,0.976249993
0.98360002,0.036824236,0.989458323,0.087848344,0.972750008
0.98360002,0.025539758,0.992708325,0.073354033,0.978500009
0.98360002,0.016170594,0.995791674,0.080001078,0.978083313
0.98360002,0.010709306,0.997395813,0.079721528,0.979749978
0.98360002,0.009998095,0.996999979,0.094892598,0.975833356
0.98360002,0.007916943,0.998000026,0.079312525,0.980750024
0.98360002,0.003829687,0.999229193,0.082744526,0.980416656
0.98360002,0.002672699,0.99954164,0.085809362,0.980916679
0.98360002,0.001712925,0.999729156,0.091779975,0.979583323
0.98360002,0.003709583,0.998791695,0.097878965,0.977333307
0.98360002,0.005563126,0.998250008,0.10082651,0.976750016
0.98360002,0.010816472,0.996479154,0.101768769,0.977333307
0.98360002,0.010710532,0.996583343,0.108779603,0.974583328
0.98360002,0.009507038,0.996854186,0.104486287,0.976750016
0.98360002,0.007223899,0.997833312,0.095941895,0.978250027
0.98360002,0.005626494,0.998208344,0.125498957,0.976416647
0.98360002,0.004120031,0.99885416,0.099631457,0.978999972
0.98360002,0.001517957,0.999687493,0.105857601,0.979749978
0.98360002,0.001095625,0.999750018,0.102868762,0.981333315
0.98360002,0.001731107,0.999604166,0.0955821,0.981000006
0.98360002,0.001186598,0.999750018,0.118789993,0.97874999
0.98360002,0.00187735,0.999520838,0.109831718,0.979749978
0.98360002,0.002216732,0.999291658,0.123429129,0.979333341
0.98360002,0.00705898,0.997604191,0.12504478,0.976416647
0.98360002,0.012396603,0.995999992,0.106627038,0.978999972
0.98360002,0.00824293,0.997395813,0.119439482,0.976000011
0.98360002,0.004530164,0.998416662,0.11079867,0.978416681
0.98360002,0.00613708,0.998062491,0.1088205,0.978833318
0.98360002,0.003474386,0.999104142,0.109359674,0.98058331
0.98360002,0.002859461,0.999020815,0.125297678,0.977999985
0.98360002,0.004857971,0.998416662,0.122727692,0.977583349
0.98360002,0.005889316,0.997958362,0.122620031,0.977916658
0.98360002,0.002795409,0.999020815,0.106117649,0.979916692
0.98360002,0.002159806,0.999354184,0.106831734,0.981333315
0.98360002,0.001268263,0.999583304,0.107685704,0.980750024
0.98360002,0.000313919,0.999958336,0.101728955,0.983583331
0.983500004,0.433118186,0.879000008,0.174055601,0.948499978
0.983500004,0.139771589,0.958687484,0.117643162,0.965250015
0.983500004,0.085486503,0.97483331,0.106961523,0.968166649
0.983500004,0.060369372,0.982458353,0.086176914,0.973999977
0.983500004,0.039249834,0.988416672,0.089912549,0.973583341
0.983500004,0.026657648,0.992083311,0.082115933,0.97541666
0.983500004,0.018728369,0.995000005,0.078368086,0.978416681
0.983500004,0.012024574,0.99689585,0.084373563,0.976666689
0.983500004,0.00797363,0.998000026,0.084445467,0.977666676
0.983500004,0.009825183,0.997041643,0.103549807,0.973249972
0.983500004,0.010359056,0.996874988,0.088862875,0.977833331
0.983500004,0.004851971,0.999000013,0.091835293,0.977666676
0.983500004,0.002916289,0.999395847,0.088093742,0.980083346
0.983500004,0.001383134,0.999812484,0.091321681,0.980916679
0.983500004,0.00063445,0.999958336,0.087797855,0.981416643
0.983500004,0.000313775,1,0.091523582,0.981666684
0.983500004,0.000240851,1,0.090766878,0.981999993
0.983500004,0.000191716,1,0.091339596,0.982166648
0.983500004,0.000162085,1,0.093356701,0.981750011
0.983500004,0.000143617,1,0.09345357,0.981916666
0.983500004,0.000127744,1,0.094873651,0.981833339
0.983500004,0.0001164,1,0.095942231,0.981750011
0.983500004,0.000105404,1,0.096778911,0.981999993
0.983500004,9.58E-05,1,0.09721414,0.982166648
0.983500004,8.78E-05,1,0.098359807,0.981833339
0.983500004,8.11E-05,1,0.09845721,0.981833339
0.983500004,7.52E-05,1,0.098858953,0.981916666
0.983500004,6.94E-05,1,0.099769963,0.981916666
0.983500004,6.53E-05,1,0.100704877,0.981833339
0.983500004,6.08E-05,1,0.100929057,0.981833339
0.983500004,5.66E-05,1,0.101560274,0.981999993
0.983500004,5.25E-05,1,0.102218953,0.981666684
0.983500004,4.97E-05,1,0.102693093,0.981833339
0.983500004,4.61E-05,1,0.103328802,0.981916666
0.983500004,4.33E-05,1,0.103839208,0.981583357
0.983500004,4.05E-05,1,0.104142212,0.981833339
0.983500004,3.86E-05,1,0.104850991,0.981750011
0.983500004,3.65E-05,1,0.105364298,0.981833339
0.983500004,3.41E-05,1,0.105884601,0.981833339
0.983500004,3.22E-05,1,0.106294913,0.981666684
0.984300017,0.41398898,0.886687517,0.163350843,0.955749989
0.984300017,0.129537364,0.961666644,0.12154731,0.96266669
0.984300017,0.083366461,0.975479186,0.091469944,0.973833323
0.984300017,0.052164961,0.984958351,0.085796666,0.974666655
0.984300017,0.035301925,0.990125,0.088399991,0.973666668
0.984300017,0.027509389,0.992312491,0.086611577,0.97483331
0.984300017,0.017198296,0.995124996,0.082067711,0.978416681
0.984300017,0.010549699,0.997395813,0.084357258,0.978666663
0.984300017,0.008582165,0.9979375,0.086644485,0.978333354
0.984300017,0.00616468,0.998458326,0.085229343,0.978916645
0.984300017,0.008574588,0.997312486,0.096864733,0.978250027
0.984300017,0.007431025,0.997833312,0.093466771,0.979499996
0.984300017,0.006646074,0.997916639,0.108061221,0.977333307
0.984300017,0.004958558,0.998458326,0.112122767,0.975833356
0.984300017,0.008950911,0.997062504,0.10544822,0.977166653
0.984300017,0.007601826,0.99735415,0.102014331,0.977916658
0.984300017,0.004713612,0.998791695,0.115949476,0.978583336
0.984300017,0.00779513,0.997479141,0.107320881,0.979583323
0.984300017,0.005224574,0.998374999,0.106293775,0.980000019
0.984300017,0.003302207,0.998895824,0.109001674,0.980333328
0.984300017,0.004924556,0.998374999,0.101174319,0.980250001
0.984300017,0.002916525,0.999229193,0.116135596,0.979833305
0.984300017,0.002087373,0.999458313,0.110645828,0.980666637
0.984300017,0.000739713,0.999812484,0.101179562,0.98150003
0.984300017,0.000669751,0.999812484,0.104662568,0.981750011
0.984300017,0.000100135,1,0.10265223,0.982083321
0.984300017,5.20E-05,1,0.103211633,0.981833339
0.984300017,4.26E-05,1,0.103853189,0.981999993
0.984300017,3.68E-05,1,0.104401372,0.981916666
0.984300017,3.26E-05,1,0.10481466,0.981833339
0.984300017,2.93E-05,1,0.105501852,0.981666684
0.984300017,2.66E-05,1,0.105907433,0.981833339
0.984300017,2.44E-05,1,0.106462354,0.981833339
0.984300017,2.25E-05,1,0.107066667,0.981916666
0.984300017,2.08E-05,1,0.107488037,0.981916666
0.984300017,1.93E-05,1,0.108034055,0.981916666
0.984300017,1.81E-05,1,0.108470109,0.981999993
0.984300017,1.69E-05,1,0.108894634,0.982083321
0.984300017,1.59E-05,1,0.109292357,0.982083321
0.984300017,1.49E-05,1,0.109703323,0.982249975
0.984000027,0.429773112,0.880770862,0.183026099,0.945916653
0.984000027,0.136452797,0.960145831,0.125688693,0.962833345
0.984000027,0.087284036,0.973958313,0.088979487,0.972916663
0.984000027,0.055088996,0.983541667,0.084570211,0.975166678
0.984000027,0.038645076,0.989354193,0.076668177,0.977999985
0.984000027,0.025956073,0.992333353,0.092505055,0.974749982
0.984000027,0.022094152,0.993937492,0.07741405,0.975666642
0.984000027,0.014402495,0.996229172,0.079231892,0.978833318
0.984000027,0.008788343,0.997604191,0.088358952,0.977166653
0.984000027,0.008150076,0.99758333,0.08573039,0.977750003
0.984000027,0.006158196,0.998312473,0.085027672,0.980333328
0.984000027,0.003399741,0.999416649,0.083418779,0.981916666
0.984000027,0.001442573,0.999833345,0.087019434,0.981166661
0.984000027,0.001318555,0.999750018,0.087416169,0.981000006
0.984000027,0.002419403,0.999354184,0.091585611,0.980083346
0.984000027,0.003739473,0.999041677,0.105345249,0.977833331
0.984000027,0.018971937,0.993749976,0.109016045,0.97299999
0.984000027,0.010619318,0.996375024,0.09759742,0.979916692
0.984000027,0.00584352,0.998187482,0.097030909,0.978083313
0.984000027,0.003406996,0.999000013,0.103094188,0.980333328
0.984000027,0.00827773,0.997270823,0.10001578,0.977833331
0.984000027,0.002197089,0.999520838,0.093066499,0.982500017
0.984000027,0.000581334,0.999916673,0.094413148,0.982500017
0.984000027,0.000243496,1,0.093897677,0.983166695
0.984000027,0.000101652,1,0.093520636,0.984083354
0.984000027,6.12E-05,1,0.094232432,0.98391664
0.984000027,5.17E-05,1,0.095034769,0.98391664
0.984000027,4.54E-05,1,0.09573143,0.983583331
0.984000027,4.06E-05,1,0.09644889,0.983833313
0.984000027,3.68E-05,1,0.097208179,0.984000027
0.984000027,3.36E-05,1,0.097875675,0.983666658
0.984000027,3.09E-05,1,0.098425778,0.983583331
0.984000027,2.85E-05,1,0.098989996,0.983666658
0.984000027,2.65E-05,1,0.099606884,0.983666658
0.984000027,2.47E-05,1,0.100193766,0.983666658
0.984000027,2.30E-05,1,0.100625179,0.983749986
0.984000027,2.17E-05,1,0.101189741,0.983833313
0.984000027,2.04E-05,1,0.101662438,0.983833313
0.984000027,1.92E-05,1,0.101990383,0.98391664
0.984000027,1.81E-05,1,0.102617107,0.983666658
0.982500017,0.427254094,0.878354192,0.160023911,0.953083336
0.982500017,0.128426566,0.962270856,0.113887141,0.965833306
0.982500017,0.082572834,0.975020826,0.097530506,0.971083343
0.982500017,0.055459859,0.983749986,0.08472881,0.975083351
0.982500017,0.039776154,0.988499999,0.081853419,0.977083325
0.982500017,0.027162959,0.992208362,0.089614727,0.974749982
0.982500017,0.017830633,0.99483335,0.084502827,0.978083313
0.982500017,0.012998169,0.996500015,0.082077265,0.978083313
0.982500017,0.009535555,0.997395813,0.089159775,0.978083313
0.982500017,0.005382437,0.998875022,0.086167401,0.97966665
0.982500017,0.002598396,0.999729156,0.085959035,0.981249988
0.982500017,0.001499496,0.999854147,0.086367273,0.979833305
0.982500017,0.001117103,0.999854147,0.090363493,0.981416643
0.982500017,0.000570456,1,0.089429559,0.981249988
0.982500017,0.000350363,1,0.090420672,0.981416643
0.982500017,0.00028,1,0.092419301,0.981333315
0.982500017,0.000240674,1,0.093558235,0.981249988
0.982500017,0.000208112,1,0.094576701,0.981333315
0.982500017,0.000184791,1,0.095544838,0.981166661
0.982500017,0.000159951,1,0.096344243,0.981249988
0.982500017,0.000142882,1,0.097451346,0.98150003
0.982500017,0.000131785,1,0.09852942,0.98150003
0.982500017,0.00011966,1,0.099291024,0.98150003
0.982500017,0.000107728,1,0.099490273,0.981583357
0.982500017,0.000100095,1,0.100550557,0.981750011
0.982500017,9.02E-05,1,0.10162876,0.98150003
0.982500017,8.41E-05,1,0.102293938,0.981833339
0.982500017,7.67E-05,1,0.102717699,0.981583357
0.982500017,6.99E-05,1,0.103475353,0.981750011
0.982500017,6.46E-05,1,0.104429066,0.981833339
0.982500017,6.02E-05,1,0.104977131,0.981583357
0.982500017,5.56E-05,1,0.106391156,0.981833339
0.982500017,5.19E-05,1,0.106093719,0.981833339
0.982500017,4.86E-05,1,0.107134399,0.981666684
0.982500017,4.54E-05,1,0.107572143,0.981750011
0.982500017,4.23E-05,1,0.108215662,0.981750011
0.982500017,3.92E-05,1,0.108936164,0.981666684
0.982500017,3.66E-05,1,0.109601353,0.981750011
0.982500017,3.42E-05,1,0.109855374,0.981583357
0.982500017,3.25E-05,1,0.11078098,0.981666684
0.98180002,0.42904945,0.881229162,0.188806235,0.945333362
0.98180002,0.135221025,0.959937513,0.119201325,0.964999974
0.98180002,0.081692355,0.976270854,0.098006041,0.972916663
0.98180002,0.057880124,0.982229173,0.080752566,0.975333333
0.98180002,0.039226563,0.98885417,0.088003852,0.975250006
0.98180002,0.028284745,0.991458356,0.082553027,0.976916671
0.98180002,0.019478878,0.994479179,0.089713041,0.976499975
0.98180002,0.014129434,0.99597919,0.083428326,0.978250027
0.98180002,0.010116061,0.997208357,0.080904027,0.978416681
0.98180002,0.006516372,0.998291671,0.083231566,0.979833305
0.98180002,0.00419037,0.999166667,0.085501313,0.979833305
0.98180002,0.003100331,0.999374986,0.088846121,0.979333341
0.98180002,0.001773362,0.999687493,0.084338861,0.981333315
